INFO : 2019-11-02 16:06:10,304 : ready main
2019-11-02 16:15:19,719 __main__ 25 [INFO][main] load mnist 
2019-11-02 16:15:37,137 __main__ 27 [INFO][main] transform tsne 
2019-11-02 16:15:43,448 __main__ 31 [INFO][main] plot tsne 
2019-11-02 16:16:28,692 __main__ 25 [INFO][main] load mnist 
2019-11-02 16:16:44,052 __main__ 25 [INFO][main] load mnist 
2019-11-02 16:17:03,129 __main__ 27 [INFO][main] transform tsne 
2019-11-02 16:17:10,779 __main__ 31 [INFO][main] plot tsne 
2019-11-02 16:22:48,841 __main__ 48 [INFO][main] load mnist 
2019-11-02 16:23:07,486 __main__ 50 [INFO][main] transform tsne 
2019-11-02 16:23:14,935 __main__ 54 [INFO][main] plot tsne 
2019-11-02 16:23:24,930 __main__ 48 [INFO][main] load mnist 
2019-11-02 16:23:43,413 __main__ 50 [INFO][main] transform tsne 
2019-11-02 16:23:50,355 __main__ 54 [INFO][main] plot tsne 
